subject,edges_T2W20,l1_T2W20,lcc_T2W20,z_l3_T2W20,z_asp_T2W20
CSO-18-9B-MAMOLO,0.3427017290310057,1.0812472486619784,-0.7734415385501751,0.9809321983740441,2.5422253141819318
CSO-8-3A-DAPAVA,-0.05789362331542816,0.575744557691777,-0.056238309453791616,1.9382902307876126,1.095871106665695
CSO-8-3A-KVPECO,-5.153686332395694,-0.02613920250951352,-3.624102354211069,-1.4642655341671265,2.1902283763388923
CSO-8-4A-ARAGR,-0.48005043889831295,-0.9475782693391982,-0.32531665021165196,0.15082880291036055,-1.1744308775859902
CSO-8-4A-JRAAR,-4.8862986221311395,-0.9475782693391982,-1.3288746984695003,2.9349335937141574,0.5021856443433204
CSO-9-2A-EXMOCO,-0.8723738087411355,-0.20675350464556475,0.4458202527400532,-0.9482599640456006,0.014421266804435628
CSO-9-4A-AGAPE,0.5283025107261066,-0.41163922026478983,0.859978958315342,-0.21639870616556076,0.005423779144678633
CSO-9-4A-DKVIMO,0.5283025107261066,-0.2550681632125408,0.4181371629855219,-0.4135362928829906,-0.7520563563508744
CSO-9-4A-DSMOMU,0.5283025107261066,-0.36728267381668694,0.5237828689937755,0.7046065194977936,-0.39567597400958343
CSO-9-4A-DVGATO,0.5283025107261066,0.5782948327390727,-0.06617001496531984,-0.23900158117441658,0.9152146519517534
CSO-9-4A-FAGIGA,0.5283025107261066,-0.25344559970240343,0.33496105253175823,-0.5562356354616187,-0.07666926964402425
CSO-9-4A-GSBRCO,0.5283025107261066,0.8796291318910952,-0.08400665506793771,0.17127501083399466,0.8029198074223052
CSO-9-4A-KEMOCO,-0.38635910792277184,0.11191612806078777,-0.13379230769080971,-0.1789185914955139,-0.637321392002637
CSO-9-4A-LCOMO,0.5283025107261066,2.786674790970577,-3.0061624342798323,-1.7108214298262912,0.22248356184042462
CSO-9-4A-MLORO,-0.06175017682883804,0.305477604508862,-1.6911443490300178,0.40186437220192955,-0.39278784662390936
CSO-9-4A-MPAME,0.5283025107261066,2.8136268414307524,-0.3159114369628592,-1.4980989688804929,2.924069882352942
CSO-9-4A-NSARPA,-0.5512753694670339,-0.9475782693391982,0.39469042484494266,1.2268586268814863,-1.0516977701011327
CSO-9-4A-SLOCA,0.5283025107261066,2.5896194545518982,-1.2270852392890603,-1.1221528234396514,1.6367127460037711
CSO-9-4A-YVDITR,0.5283025107261066,-0.46491971052364905,1.404102561717627,-0.551698120264456,-1.1327019451560456
